# Time,Q BCung,Q NMuc,Q LChau,Q TBu,Q HBinh
7/15/1975,287,96.5,2440,2570,2330
7/16/1975,313,165,2630,3180,3160
7/17/1975,375,212,2620,3460,3720
7/18/1975,462,285,3040,3780,4000
7/19/1975,581,272,4010,5040,4520
7/20/1975,378,206,3320,4820,5490
7/21/1975,279,175,2820,3710,4510
7/22/1975,263,162,2490,3240,3740
7/23/1975,367,150,2240,2910,3380
7/24/1975,340,141,2620,3010,3330
7/25/1975,308,136,2720,3300,3620
7/26/1975,507,132,3200,3410,3830
7/27/1975,411,136,4420,4780,4220
7/28/1975,358,137,4220,5040,5360
7/29/1975,267,124,3890,4590,5040
7/30/1975,224,110,3440,4140,4500
7/31/1975,210,112,2940,3520,4020
8/1/1975,229,111,3050,3290,3530
8/2/1975,251,114,3000,3450,3520
8/3/1975,249,111,2800,3410,3660
8/4/1975,195,106,2430,2980,3500
8/5/1975,171,104,2220,2580,3110
8/6/1975,150,99.2,2010,2370,2820
8/7/1975,146,93.5,1920,2230,2620
8/8/1975,142,88,1790,2070,2520
8/9/1975,167,108,2000,2130,2460
8/10/1975,210,110,2460,2640,2760
8/11/1975,177,96.3,2290,2800,3390
8/12/1975,141,88,2130,2470,3260
8/13/1975,148,139,2090,2390,2970
8/14/1975,143,160,1970,2390,2880
8/15/1975,113,121,1720,2120,2790
8/16/1975,110,105,1560,1870,2470
8/17/1975,105,102,1420,1730,2210
8/18/1975,99.4,96.3,1410,1630,2050
8/19/1975,112,89.3,1610,1680,1920
8/20/1975,92.5,106,1570,1830,1990
8/21/1975,92.5,90.7,1430,1650,2110
8/22/1975,94.2,92.1,1370,1630,1910
8/23/1975,135,130,1410,1660,1890
8/24/1975,152,110,1520,1860,2040
8/25/1975,135,116,1550,1860,2320
8/26/1975,270,90.7,1460,2000,2740
8/27/1975,478,101,1360,2350,3680
8/28/1975,344,105,1300,2010,3880
8/29/1975,288,90.7,1300,1930,3210
8/30/1975,200,84,1240,1720,2840
8/31/1975,171,138,1390,1800,2940
9/1/1975,357,370,1410,2990,7540
9/2/1975,346,941,1760,3460,6500
9/3/1975,253,493,1820,3480,5660
9/4/1975,192,341,1570,2710,4930
9/5/1975,263,285,1430,2370,4000
9/6/1975,280,252,2050,2810,3600
9/7/1975,205,207,1960,2680,3960
9/8/1975,162,182,1610,2400,3560
9/9/1975,144,164,1340,2010,3060
9/10/1975,131,149,1250,1760,2560
9/11/1975,121,138,1180,1620,2320
9/12/1975,115,129,1160,1570,2120
9/13/1975,122,120,1150,1500,2010
9/14/1975,126,111,1230,1540,1920
9/15/1975,113,109,1390,1620,2010
9/16/1975,128,109,1350,1670,2140
9/17/1975,124,102,1400,1680,2160
9/18/1975,119,116,1280,1640,2150
9/19/1975,152,106,1320,1640,2100
9/20/1975,117,94.9,1300,1620,2070
9/21/1975,251,90.7,1300,1810,3820
9/22/1975,295,86.6,1210,1870,3990
9/23/1975,158,80,1040,1510,2950
9/24/1975,126,74.8,968,1340,2300
9/25/1975,113,72.3,874,1240,1990
9/26/1975,103,69.8,842,1180,1800
9/27/1975,99.4,67.4,804,1120,1690
9/28/1975,101,65,790,1070,1600
9/29/1975,119,65,783,1060,1530
9/30/1975,122,73.5,867,1110,1490
10/1/1975,110,67.4,836,1140,1530
10/2/1975,90.8,60.2,828,1080,1520
10/3/1975,87.6,57.8,825,1060,1450
10/4/1975,82.7,55.5,850,1060,1420
10/5/1975,81.2,54.4,790,1030,1400
10/6/1975,89.2,53.2,766,976,1360
10/7/1975,243,54.4,972,1120,1310
10/8/1975,207,61.4,1380,1670,1680
10/9/1975,160,59,1830,1870,2030
10/10/1975,135,68.6,1800,2090,2320
10/11/1975,150,66.2,1690,1990,2480
10/12/1975,169,60.2,1660,1900,2400
10/13/1975,150,55.5,1480,1790,2280
10/14/1975,162,55.5,1460,1690,2170
10/15/1975,141,72.3,1790,1840,2040
10/16/1975,106,60.2,1490,1860,2180
10/17/1975,96,48.7,1260,1540,2200
10/18/1975,90.8,48.7,1100,1370,1830
10/19/1975,85.9,46.5,1000,1260,1630
10/20/1975,79.7,46.5,934,1150,1490
10/21/1975,78.3,44.4,892,1090,1400
10/22/1975,75.3,43.4,864,1060,1330
10/23/1975,72.6,42.3,864,1030,1280
10/24/1975,69.6,41.3,814,1010,1240
10/25/1975,68.2,40.3,790,972,1220
10/26/1975,65.5,40.3,790,944,1180
10/27/1975,64.2,38.2,780,929,1140
10/28/1975,61.5,38.2,730,892,1130
10/29/1975,76.8,46.5,748,864,1100
10/30/1975,106,49.9,825,1080,1080
10/31/1975,71,44.4,811,1040,1220
11/1/1975,62.8,39.2,800,958,1220
11/2/1975,60.2,37.1,846,1020,1150
11/3/1975,57.7,36.1,762,944,1210
11/4/1975,55.2,35.2,846,882,1140
11/5/1975,54,34.2,867,990,1070
11/6/1975,55.2,34.2,822,986,1140
11/7/1975,52.7,33.3,1100,1320,1150
11/8/1975,51.5,32.3,1040,1210,1390
11/9/1975,50.2,32.3,930,1100,1330
11/10/1975,50.2,32.3,818,1000,1280
11/11/1975,51.4,32.3,755,906,1180
11/12/1975,180,35.2,783,878,1070
11/13/1975,553,43.4,1240,1240,1060
11/14/1975,416,57.8,1620,2160,1560
11/15/1975,194,57.8,1420,1950,2330
11/16/1975,138,46.5,1120,1520,2150
11/17/1975,116,42.3,926,1230,1660
11/18/1975,100,39.2,818,1100,1380
11/19/1975,89.2,36.1,769,995,1230
11/20/1975,82,35.2,720,939,1130
11/21/1975,77.6,34.2,699,896,1070
11/22/1975,73.2,32.3,685,882,1020
11/23/1975,68.9,31.4,654,864,981
11/24/1975,66.2,30.5,629,854,955
11/25/1975,64.8,29.6,608,835,920
11/26/1975,62.8,29.6,594,817,894
11/27/1975,60.2,28.8,580,807,877
11/28/1975,58.4,28.8,570,798,860
11/29/1975,57.7,27.9,566,779,847
11/30/1975,55.2,27.9,556,770,834
12/1/1975,54,27,562,751,817
12/2/1975,54,27,604,779,809
12/3/1975,52.7,26.2,566,788,838
12/4/1975,50.2,26.2,545,751,843
12/5/1975,50.2,26.2,531,713,809
12/6/1975,47.9,25.4,514,699,779
12/7/1975,47.9,25.4,510,676,758
12/8/1975,45.6,24.6,496,676,741
12/9/1975,45.6,24.6,510,666,725
12/10/1975,43.3,23.8,503,657,717
12/11/1975,43.3,23.8,478,647,701
12/12/1975,65.5,28.8,475,657,685
12/13/1975,82.7,34.2,510,760,733
12/14/1975,121,55.5,545,878,877
12/15/1975,72.5,45.5,517,845,964
12/16/1975,60.2,36.1,510,788,903
12/17/1975,55.2,32.3,489,741,821
12/18/1975,50.2,28.8,475,708,767
12/19/1975,47.9,27,454,680,733
12/20/1975,46.7,27,447,671,709
12/21/1975,45.6,26.2,436,652,689
12/22/1975,43.3,25.4,426,633,669
12/23/1975,43.3,24.6,422,629,661
12/24/1975,42.2,23.8,419,620,645
12/25/1975,41.1,23.8,408,610,637
12/26/1975,41.1,23.1,405,606,629
12/27/1975,41.1,23.1,402,601,621
12/28/1975,39.9,23.1,398,592,609
12/29/1975,38.8,22.4,391,592,605
12/30/1975,37.7,22.4,384,583,594
12/31/1975,37.7,21.7,380,578,586
1/1/1976,36.9,21.9,349,506,582
1/2/1976,36.9,21.9,349,501,575
1/3/1976,36.9,21.2,345,501,572
1/4/1976,36.9,21.2,345,501,568
1/5/1976,36,21.2,342,491,561
1/6/1976,35,21.2,339,485,555
1/7/1976,35,21.2,339,480,555
1/8/1976,35,21.2,335,475,548
1/9/1976,38.8,21.9,349,475,544
1/10/1976,38.8,22.6,362,491,548
1/11/1976,36.9,22.6,359,511,561
1/12/1976,35,21.9,342,496,568
1/13/1976,34.1,21.2,328,475,555
1/14/1976,34.1,19.8,335,465,541
1/15/1976,33.2,19.8,328,465,527
1/16/1976,33.2,19.8,322,460,527
1/17/1976,32.3,19.2,315,455,524
1/18/1976,32.3,19.2,308,439,517
1/19/1976,32.3,19.2,301,434,507
1/20/1976,32.3,19.2,301,429,500
1/21/1976,31.4,18.6,295,419,493
1/22/1976,31.4,18.6,295,419,490
1/23/1976,31.4,18.6,292,414,487
1/24/1976,31.4,18,413,419,483
1/25/1976,31.4,18,464,639,493
1/26/1976,31.4,18.6,488,667,611
1/27/1976,51.8,21.2,475,656,698
1/28/1976,55.3,19.8,417,667,682
1/29/1976,39.7,19.2,376,589,690
1/30/1976,35,18.6,342,527,650
1/31/1976,36.9,18,322,475,589
2/1/1976,36.9,17.4,315,465,541
2/2/1976,35,17.4,315,455,521
2/3/1976,35,18,322,444,507
2/4/1976,50.8,18,318,475,497
2/5/1976,38.8,17.4,308,460,507
2/6/1976,35,17.4,295,434,527
2/7/1976,34.1,18.6,386,414,493
2/8/1976,159,48.7,1150,773,500
2/9/1976,109,66.4,1060,1810,882
2/10/1976,65.9,36.5,609,1160,1620
2/11/1976,51.8,27.4,488,863,1260
2/12/1976,46.7,24.2,424,684,908
2/13/1976,44.6,22.6,393,605,730
2/14/1976,48.7,21.9,369,577,642
2/15/1976,42.6,21.2,342,544,611
2/16/1976,38.8,20.5,328,506,579
2/17/1976,36.9,19.8,322,485,548
2/18/1976,36,19.2,311,465,521
2/19/1976,35,18.6,301,444,500
2/20/1976,34.1,18,295,434,487
2/21/1976,33.2,18,288,424,473
2/22/1976,32.3,17.4,288,414,466
2/23/1976,32.3,17.4,282,404,453
2/24/1976,31.4,17.4,275,395,447
2/25/1976,31.4,17.4,269,390,440
2/26/1976,31.4,16.8,269,385,433
2/27/1976,29.5,16.8,269,375,433
2/28/1976,29.5,16.2,257,375,424
2/29/1976,29.5,16.2,251,366,414
3/1/1976,27.8,15.6,248,352,407
3/2/1976,27.8,15.6,248,339,395
3/3/1976,29.5,16.2,263,352,390
3/4/1976,36.9,16.8,275,380,390
3/5/1976,42.6,16.8,342,404,410
3/6/1976,36,16.8,383,480,433
3/7/1976,33.2,16.2,328,533,480
3/8/1976,31.4,16.2,301,455,531
3/9/1976,31.4,15.6,275,414,497
3/10/1976,29.5,15.6,260,385,456
3/11/1976,27.8,15,251,366,427
3/12/1976,26.1,15,239,357,407
3/13/1976,26.1,15,236,339,390
3/14/1976,26.1,14.5,227,330,378
3/15/1976,26.1,14.5,227,330,372
3/16/1976,26.1,14.5,221,321,367
3/17/1976,24.5,14,215,313,364
3/18/1976,23.7,14,209,304,356
3/19/1976,22.9,13.5,203,296,350
3/20/1976,22.9,13.1,197,287,339
3/21/1976,22.9,13.1,197,287,333
3/22/1976,24.5,14,209,287,328
3/23/1976,27,15,221,300,328
3/24/1976,30.4,18,275,330,333
3/25/1976,45.7,17.4,245,400,353
3/26/1976,36,21.2,227,414,390
3/27/1976,35,33.7,221,395,427
3/28/1976,29.5,29.2,221,357,420
3/29/1976,26.1,19.8,206,339,395
3/30/1976,24.5,16.8,197,313,378
3/31/1976,23.7,15,191,287,356
4/1/1976,22.9,15,186,278,333
4/2/1976,22.9,14.5,186,274,322
4/3/1976,24.5,14,203,270,317
4/4/1976,50.8,15,282,300,312
4/5/1976,52.8,15,305,414,322
4/6/1976,38.8,15,335,424,375
4/7/1976,32.3,14,278,455,443
4/8/1976,27.8,13.5,230,385,466
4/9/1976,35,15,282,348,447
4/10/1976,68.4,18.6,301,444,420
4/11/1976,94.4,24.2,266,538,440
4/12/1976,108,25,301,572,561
4/13/1976,109,22.6,298,622,611
4/14/1976,75.6,20.5,263,549,650
4/15/1976,57.8,17.4,269,470,597
4/16/1976,46.7,16.2,251,429,521
4/17/1976,40.7,15,221,395,466
4/18/1976,36.9,15,200,348,437
4/19/1976,33.2,14.5,186,321,404
4/20/1976,36,14,191,313,401
4/21/1976,36.9,13.1,191,304,398
4/22/1976,33.2,13.1,186,296,361
4/23/1976,44.6,13.1,191,296,350
4/24/1976,42.6,14,191,313,342
4/25/1976,35,13.1,191,304,353
4/26/1976,32.3,13.1,186,296,344
4/27/1976,44.6,14.5,191,321,344
4/28/1976,72.6,15,209,326,387
4/29/1976,199,16.2,335,409,388
4/30/1976,98.2,18.6,305,622,406
5/1/1976,190,19.8,492,506,541
5/2/1976,280,21.9,630,779,599
5/3/1976,322,24.2,730,1270,844
5/4/1976,208,22.6,862,1230,1350
5/5/1976,337,23.4,1690,2170,1380
5/6/1976,202,24.2,1170,2120,2130
5/7/1976,138,25.8,733,1390,2020
5/8/1976,107,20.5,540,975,1420
5/9/1976,89.5,18.6,464,779,1040
5/10/1976,80.8,18.6,437,695,843
5/11/1976,75.6,18.6,390,751,742
5/12/1976,73.1,22.6,379,723,708
5/13/1976,63,21.2,379,661,671
5/14/1976,63,24.2,588,673,626
5/15/1976,128,38.4,709,885,708
5/16/1976,97.6,36.5,685,986,873
5/17/1976,146,30.9,671,992,1040
5/18/1976,153,29.2,602,1040,1040
5/19/1976,123,29.2,574,930,1100
5/20/1976,94,29.2,529,857,1000
5/21/1976,95.7,26.6,512,768,931
5/22/1976,132,54.4,567,941,862
5/23/1976,144,65.1,588,1050,1010
5/24/1976,159,46.5,522,1020,1170
5/25/1976,150,54.4,529,958,1140
5/26/1976,132,43.4,595,930,1040
5/27/1976,102,36.5,547,925,990
5/28/1976,434,32.7,1160,1190,1020
5/29/1976,606,54.4,1580,2590,1280
5/30/1976,490,68.8,1840,2920,2670
5/31/1976,609,86,1880,3100,2840
6/1/1976,874,88,1530,3350,3150
6/2/1976,533,78.4,1380,2910,3460
6/3/1976,332,66.4,1010,2140,2780
6/4/1976,329,53.2,906,1690,2100
6/5/1976,412,57.8,1010,1820,1730
6/6/1976,394,102,1150,1980,1880
6/7/1976,332,79.7,1240,1990,2030
6/8/1976,261,62.6,1140,1890,2010
6/9/1976,224,55.5,1110,1660,1870
6/10/1976,663,108,2190,2350,1750
6/11/1976,464,152,2380,4060,2910
6/12/1976,405,144,2130,3300,3640
6/13/1976,419,174,2140,3320,3280
6/14/1976,346,131,2030,3100,3260
6/15/1976,271,105,1770,2770,3030
6/16/1976,223,88,1460,2290,2710
6/17/1976,191,77,1260,1920,2260
6/18/1976,169,67.6,1060,1690,1900
6/19/1976,164,60.2,972,1540,1680
6/20/1976,162,56.7,1130,1410,1590
6/21/1976,214,53.2,1180,1800,1470
6/22/1976,165,53.2,969,1530,1740
6/23/1976,204,49.9,1040,1500,1550
6/24/1976,210,70.2,934,1520,1540
6/25/1976,239,60.2,1120,1490,1540
6/26/1976,364,62.6,1210,2040,1560
6/27/1976,289,59,1470,2200,2060
6/28/1976,235,56.7,1520,2170,2160
6/29/1976,362,61.2,1310,2010,2140
6/30/1976,384,122,1420,2350,2090
7/1/1976,263,152,1510,2260,2390
7/2/1976,248,198,1650,2410,2320
7/3/1976,217,173,2110,2580,2510
7/4/1976,454,158,2930,3570,2930
7/5/1976,533,152,2860,4140,4660
7/6/1976,801,149,4190,4580,4930
7/7/1976,830,156,4540,7140,6480
7/8/1976,649,140,3800,5450,6830
7/9/1976,544,121,3390,4770,5550
7/10/1976,469,107,3500,4370,4930
7/11/1976,357,95.1,3340,4310,4690
7/12/1976,277,83.8,2860,3710,4450
7/13/1976,309,88,2770,3320,3810
7/14/1976,349,95.1,2890,3880,3600
7/15/1976,240,77,2430,3220,3960
7/16/1976,196,68.9,2160,2820,3180
7/17/1976,186,63.8,1950,2570,2830
7/18/1976,204,74.3,1900,2420,2550
7/19/1976,201,101,1880,2430,2420
7/20/1976,224,129,2180,2720,2440
7/21/1976,183,127,2640,3130,2750
7/22/1976,150,108,2400,3120,3080
7/23/1976,132,83.8,2190,2730,2980
7/24/1976,179,81.1,1970,2560,2640
7/25/1976,217,72.9,1860,2510,2530
7/26/1976,157,66.4,1680,2250,2460
7/27/1976,196,96.9,1560,2140,2230
7/28/1976,443,153,2580,2830,2320
7/29/1976,286,215,3640,4270,3370
7/30/1976,236,254,3210,4260,4540
7/31/1976,200,243,3160,4040,4380
8/1/1976,328,211,2810,3880,4220
8/2/1976,486,290,3190,4010,4030
8/3/1976,386,516,3950,5230,4560
8/4/1976,274,443,3590,5300,5480
8/5/1976,229,328,2900,4240,5000
8/6/1976,223,253,2850,3760,4000
8/7/1976,211,284,2750,3680,3660
8/8/1976,362,397,3320,4870,4140
8/9/1976,614,733,3840,6430,7790
8/10/1976,437,673,3750,6140,7830
8/11/1976,294,500,3230,5300,6550
8/12/1976,282,537,2710,4320,5280
8/13/1976,393,835,3070,4820,4860
8/14/1976,479,656,3800,5600,6280
8/15/1976,658,674,4940,6770,6850
8/16/1976,564,570,5490,7880,7790
8/17/1976,422,520,5350,7290,7710
8/18/1976,452,418,4680,6980,7040
8/19/1976,322,377,3950,5790,6470
8/20/1976,265,313,3790,5030,5590
8/21/1976,248,285,4230,5220,5060
8/22/1976,229,259,3720,5090,5320
8/23/1976,190,219,3430,4470,4880
8/24/1976,169,195,3040,3990,4360
8/25/1976,154,174,2600,3460,3930
8/26/1976,217,160,2430,3080,3460
8/27/1976,244,189,2450,3170,3250
8/28/1976,218,177,2550,3240,3270
8/29/1976,293,170,2540,3380,3360
8/30/1976,200,146,2350,3110,3430
8/31/1976,190,138,2190,2950,3190
9/1/1976,186,126,1990,2740,3060
9/2/1976,210,145,1930,2580,2890
9/3/1976,214,145,1850,2570,2790
9/4/1976,503,167,2040,2910,2780
9/5/1976,332,173,2140,3300,3290
9/6/1976,252,143,2000,2880,3300
9/7/1976,245,134,1850,2620,3000
9/8/1976,252,126,1750,2490,2780
9/9/1976,194,119,1770,2360,2660
9/10/1976,172,110,1630,2240,2560
9/11/1976,155,104,1510,2040,2480
9/12/1976,166,137,2000,1980,2320
9/13/1976,174,173,2760,3260,2440
9/14/1976,139,120,1980,2910,3440
9/15/1976,127,108,1750,2260,2930
9/16/1976,144,108,2390,2460,2440
9/17/1976,186,147,2200,3200,2890
9/18/1976,226,180,2750,3380,3260
9/19/1976,159,196,2360,3490,3640
9/20/1976,144,150,2000,2870,3520
9/21/1976,130,156,2380,2720,2960
9/22/1976,114,133,2110,2870,2950
9/23/1976,106,119,1710,2360,2940
9/24/1976,103,108,1560,2090,2490
9/25/1976,96.1,101,1470,1940,2240
9/26/1976,91.1,95.1,1410,1820,2110
9/27/1976,89.5,89.4,1850,1920,1980
9/28/1976,84.7,83.8,1680,2250,2130
9/29/1976,81.6,82.4,1450,1940,2360
9/30/1976,137,81.1,1510,1810,2070
10/1/1976,120,77,1380,1930,1970
10/2/1976,87.8,75.6,1200,1630,2010
10/3/1976,80,70.2,1070,1480,1770
10/4/1976,75.6,65.1,1040,1400,1640
10/5/1976,71.2,62.6,1010,1340,1560
10/6/1976,69.8,60.2,961,1280,1500
10/7/1976,68.4,59,927,1220,1440
10/8/1976,69.8,60.2,938,1190,1390
10/9/1976,109,65.1,1060,1290,1380
10/10/1976,97.8,62.6,1020,1380,1490
10/11/1976,78.5,57.8,962,1240,1540
10/12/1976,77,55.5,927,1200,1430
10/13/1976,72.6,54.4,924,1180,1390
10/14/1976,74.1,53.2,962,1190,1370
10/15/1976,69.8,51,1060,1190,1360
10/16/1976,65.6,48.7,934,1270,1370
10/17/1976,63,47.6,823,1130,1420
10/18/1976,63,48.7,796,1040,1310
10/19/1976,63,50.4,792,1020,1250
10/20/1976,144,104,951,1160,1290
10/21/1976,150,123,1080,1650,1480
10/22/1976,167,73.4,1020,1430,1790
10/23/1976,163,62.6,1240,1590,1630
10/24/1976,96.1,56.1,1110,1580,1710
10/25/1976,81.6,53.2,941,1340,1680
10/26/1976,86.2,51,823,1160,1510
10/27/1976,86.2,49.9,810,1090,1340
10/28/1976,83.1,46.5,938,1080,1270
10/29/1976,146,55.5,2340,1360,1380
10/30/1976,180,66.4,2960,3640,2230
10/31/1976,143,57.8,2100,3010,3720
11/1/1976,116,52.1,1500,2200,2960
11/2/1976,92.8,48.7,1280,1750,2240
11/3/1976,83.1,46.5,1140,1560,1860
11/4/1976,80,44.4,1090,1380,1680
11/5/1976,86.2,65.1,1290,1520,1550
11/6/1976,92.8,61.4,1070,1550,1660
11/7/1976,80,51,982,1300,1650
11/8/1976,74.1,47.6,906,1200,1470
11/9/1976,74.1,46.5,851,1140,1360
11/10/1976,69.8,44.4,810,1080,1280
11/11/1976,68.4,42.3,761,1050,1300
11/12/1976,83.1,46.5,917,997,1290
11/13/1976,92.8,48.7,927,1200,1240
11/14/1976,163,44.4,1030,1250,1340
11/15/1976,123,42.3,872,1360,1400
11/16/1976,103,41.3,941,1180,1440
11/17/1976,134,42.3,927,1230,1330
11/18/1976,109,42.3,886,1240,1370
11/19/1976,99.4,41.3,837,1170,1360
11/20/1976,87.8,40.3,803,1110,1300
11/21/1976,75.6,40.3,764,1040,1240
11/22/1976,68.4,38.4,740,997,1190
11/23/1976,65.6,38.4,713,958,1140
11/24/1976,63,37.5,692,925,1110
11/25/1976,57.8,36.5,688,897,1080
11/26/1976,57.8,35.6,688,908,1060
11/27/1976,55.3,34.6,685,897,1050
11/28/1976,52.8,34.6,685,874,1050
11/29/1976,51.8,34.6,685,863,1020
11/30/1976,50.8,33.7,685,852,1010
12/1/1976,50.8,33.7,706,846,998
12/2/1976,56.6,34.6,803,930,989
12/3/1976,52.8,34.6,740,981,1050
12/4/1976,50.8,32.7,671,964,1090
12/5/1976,48.7,32.7,633,936,1030
12/6/1976,46.7,30.9,598,913,966
12/7/1976,45.7,30.9,585,891,926
12/8/1976,44.6,30,567,874,899
12/9/1976,42.6,30,547,857,874
12/10/1976,42.6,29.2,547,835,854
12/11/1976,42.6,29.2,543,818,842
12/12/1976,41.6,29.2,526,801,826
12/13/1976,40.7,29.2,519,785,818
12/14/1976,40.7,28.3,505,773,810
12/15/1976,39.7,28.3,498,757,798
12/16/1976,38.8,27.4,495,740,778
12/17/1976,37.8,27.4,492,717,766
12/18/1976,37.8,27.4,485,695,762
12/19/1976,37.8,26.6,471,678,746
12/20/1976,36.9,26.6,464,661,738
12/21/1976,36.9,26.6,458,656,730
12/22/1976,36,25.8,451,639,722
12/23/1976,35,25.8,447,628,714
12/24/1976,35,25.8,444,622,706
12/25/1976,34.1,25.8,441,617,698
12/26/1976,34.1,25,437,605,682
12/27/1976,33.2,25,420,594,674
12/28/1976,33.2,24.2,417,594,666
12/29/1976,33.2,24.2,417,583,658
12/30/1976,33.2,24.2,410,572,650
12/31/1976,35,24.2,403,561,642
1/1/1977,46.5,25.8,473,586,630
1/2/1977,56.9,25.8,564,729,637
1/3/1977,51.5,25,501,708,732
1/4/1977,46.5,27.5,466,639,834
1/5/1977,41.6,27.5,434,618,755
1/6/1977,37.1,25.8,417,592,683
1/7/1977,35,24.2,410,571,648
1/8/1977,37.1,23.4,403,560,626
1/9/1977,37.1,22.7,396,550,615
1/10/1977,35,22.7,389,539,607
1/11/1977,35,22.7,386,529,596
1/12/1977,35,22,382,529,586
1/13/1977,35,22,382,529,579
1/14/1977,34,21.3,378,529,579
1/15/1977,35,21.3,375,519,579
1/16/1977,34,21.3,372,513,565
1/17/1977,33,21.3,375,508,562
1/18/1977,33,21.3,368,498,558
1/19/1977,32.1,21.3,361,487,551
1/20/1977,31.1,20.6,358,482,545
1/21/1977,31.1,20.6,354,477,538
1/22/1977,31.1,19.9,354,472,531
1/23/1977,42.8,22,378,487,524
1/24/1977,39.3,22,372,529,538
1/25/1977,33,22,354,487,565
1/26/1977,31.1,20.6,340,467,545
1/27/1977,30.2,19.9,340,457,517
1/28/1977,28.3,19.2,333,452,504
1/29/1977,27.4,18.5,326,446,494
1/30/1977,27.4,18.5,319,436,484
1/31/1977,26.6,18.5,312,426,471
2/1/1977,26.6,18.5,312,426,465
2/2/1977,26.6,17.8,308,416,459
2/3/1977,26.6,17.8,305,416,453
2/4/1977,26.6,17.8,305,416,453
2/5/1977,26.6,17.8,298,411,450
2/6/1977,25.7,17.8,291,411,447
2/7/1977,25.7,17.8,291,406,444
2/8/1977,29.4,19.9,298,406,441
2/9/1977,37.1,21.3,456,436,441
2/10/1977,39.3,21.3,470,597,453
2/11/1977,30.2,19.9,361,571,562
2/12/1977,27.4,18.5,333,477,622
2/13/1977,25.7,17.8,312,446,528
2/14/1977,25.7,17.1,291,431,478
2/15/1977,24.9,17.1,291,411,459
2/16/1977,24.9,17.1,288,396,444
2/17/1977,24.9,17.1,284,396,429
2/18/1977,25.7,17.1,284,396,423
2/19/1977,25.7,16.5,291,396,420
2/20/1977,27.4,16.5,298,396,423
2/21/1977,31.1,17.1,305,411,423
2/22/1977,31.1,17.1,326,431,429
2/23/1977,30.2,17.1,340,446,441
2/24/1977,29.2,16.5,319,462,459
2/25/1977,25.7,15.9,305,436,471
2/26/1977,24.9,15.9,305,416,456
2/27/1977,24.9,15.9,305,406,435
2/28/1977,24.9,15.3,288,406,429
3/1/1977,24,14.8,277,391,429
3/2/1977,22.6,14.8,263,376,417
3/3/1977,21.3,14.3,256,367,399
3/4/1977,21.3,13.8,246,348,387
3/5/1977,21.3,13.8,242,339,372
3/6/1977,20.6,13.8,235,330,358
3/7/1977,20.6,13.8,235,326,350
3/8/1977,20.6,13.8,242,321,345
3/9/1977,20.6,13.8,249,326,345
3/10/1977,20.2,13.8,242,326,345
3/11/1977,20.2,13.8,246,339,350
3/12/1977,20.6,13.8,249,339,353
3/13/1977,20.6,13.8,263,344,353
3/14/1977,20.6,13.8,270,362,355
3/15/1977,22.6,16.5,260,358,369
3/16/1977,27.4,14.8,238,367,372
3/17/1977,22.6,14.8,224,344,381
3/18/1977,20.6,14.3,214,312,369
3/19/1977,20.2,13.8,211,303,345
3/20/1977,19.8,13.3,200,294,328
3/21/1977,19.8,12.8,200,290,320
3/22/1977,20.2,13.3,218,290,316
3/23/1977,23.3,14.8,235,294,313
3/24/1977,37.1,14.8,270,358,320
3/25/1977,29.2,14.3,242,381,353
3/26/1977,22.6,14.8,228,358,381
3/27/1977,21.3,13.8,214,321,375
3/28/1977,20.6,13.3,207,312,347
3/29/1977,20.2,13.8,207,308,333
3/30/1977,27.4,15.9,191,330,328
3/31/1977,21.3,14.8,194,312,347
4/1/1977,20.4,14.8,194,294,337
4/2/1977,20,15.3,194,290,320
4/3/1977,20.2,15.3,263,294,311
4/4/1977,24.1,15.9,319,353,313
4/5/1977,66.2,27.5,372,467,333
4/6/1977,82.3,28.3,459,613,429
4/7/1977,41.2,28.3,389,629,551
4/8/1977,109,29.2,361,550,641
4/9/1977,93.2,38.1,326,639,593
4/10/1977,103,44.1,396,623,648
4/11/1977,106,34.4,438,676,660
4/12/1977,233,39,417,857,656
4/13/1977,121,40.9,358,788,866
4/14/1977,75.1,36.2,298,629,930
4/15/1977,55.6,27.5,263,498,705
4/16/1977,45.2,22.7,228,426,562
4/17/1977,39.3,19.9,211,381,465
4/18/1977,35,18.5,194,348,399
4/19/1977,40,24.2,214,344,364
4/20/1977,50.2,27.5,263,386,347
4/21/1977,39.3,25.8,207,406,361
4/22/1977,37.1,20.6,194,358,405
4/23/1977,40.5,25.8,194,339,369
4/24/1977,39.3,21.3,218,348,347
4/25/1977,34,19.9,194,353,355
4/26/1977,31.1,19.9,188,316,369
4/27/1977,29.2,18.5,175,303,353
4/28/1977,27.4,17.1,169,285,320
4/29/1977,24.9,15.9,167,275,309
4/30/1977,29.2,15.9,228,271,301
5/1/1977,55.6,16.5,224,386,301
5/2/1977,38.1,16.5,218,396,342
5/3/1977,39.3,15.9,242,344,399
5/4/1977,62.6,15.9,358,396,369
5/5/1977,55.6,15.3,406,565,378
5/6/1977,56.9,17.8,340,555,478
5/7/1977,83.3,30.9,462,571,565
5/8/1977,106,48.4,459,761,551
5/9/1977,103,44.1,585,735,728
5/10/1977,111,47.3,452,922,767
5/11/1977,71.3,34.4,326,676,902
5/12/1977,86.3,27.5,316,550,774
5/13/1977,77.3,34.4,277,529,611
5/14/1977,56.9,25.8,288,457,611
5/15/1977,66.9,27.5,333,457,534
5/16/1977,108,38.1,406,602,481
